date,open,high,low,close,volume
2024-01-01,614.5,620.5,606.95,610.4,2961919.0
2024-01-02,610.4,620.0,607.4,617.0,4975013.0
2024-01-03,608.25,611.4,592.0,593.05,7226455.0
2024-01-04,594.0,595.85,587.65,590.5,6592370.0
2024-01-05,590.6,597.6,581.55,587.0,2990123.0
2024-01-08,587.0,592.5,576.45,577.65,4425767.0
2024-01-09,581.95,584.9,573.6,575.95,5314029.0
2024-01-10,576.0,582.0,570.65,580.05,2408792.0
2024-01-11,582.95,587.0,575.5,576.95,3899383.0
2024-01-12,581.0,585.5,575.75,582.05,2440863.0
2024-01-15,585.85,586.0,572.25,574.65,3778987.0
2024-01-16,575.95,584.85,569.45,579.55,5187155.0
2024-01-17,570.95,572.7,558.1,560.25,6148035.0
2024-01-18,560.25,561.35,547.8,554.9,3784905.0
2024-01-19,556.5,561.0,554.5,557.1,4451789.0
2024-01-23,558.0,561.8,537.6,541.4,7867972.0
2024-01-24,550.0,566.8,547.0,565.15,8619429.0
2024-01-25,566.5,570.0,558.4,567.2,5366990.0
2024-01-29,568.0,571.95,562.0,567.9,5126212.0
2024-01-30,569.95,584.3,567.25,569.25,7968815.0
2024-01-31,569.2,580.6,568.25,579.35,5644545.0
2024-02-01,578.0,581.8,570.3,571.25,3509803.0
2024-02-02,577.0,589.0,573.1,583.5,7145858.0
2024-02-05,583.5,590.9,576.05,579.9,4801118.0
2024-02-06,578.6,587.75,569.25,584.9,4099573.0
2024-02-07,590.4,602.15,584.65,592.25,9415146.0
2024-02-08,592.0,608.95,587.85,601.3,11844758.0
2024-02-09,601.0,602.0,576.3,591.3,5105348.0
2024-02-12,591.9,601.8,579.75,582.45,4595403.0
2024-02-13,539.0,540.0,496.35,510.1,46100123.0
2024-02-14,515.0,516.9,503.15,507.8,16634538.0
2024-02-15,512.7,518.5,507.6,513.2,13303658.0
2024-02-16,519.95,519.95,510.95,515.7,12066565.0
2024-02-19,518.75,518.9,511.8,512.3,5580597.0
2024-02-20,512.6,515.9,507.15,511.6,5186970.0
2024-02-21,535.0,538.0,510.0,511.8,18106978.0
2024-02-22,516.3,522.15,514.25,521.15,8727844.0
2024-02-23,524.7,524.8,517.0,518.35,6445580.0
2024-02-26,519.4,519.75,504.0,505.05,7605543.0
2024-02-27,505.5,512.2,504.7,509.65,6741206.0
2024-02-28,512.5,514.45,501.75,504.4,4406098.0
2024-02-29,506.5,508.0,499.0,503.85,16860796.0
2024-03-01,510.0,522.5,510.0,519.1,9882296.0
2024-03-04,524.0,529.85,520.05,524.95,5989974.0
2024-03-05,524.0,528.3,520.2,522.1,5729926.0
2024-03-06,522.05,527.9,513.95,526.95,4637732.0
2024-03-07,530.8,540.85,529.25,536.7,7909060.0
2024-03-11,540.0,543.25,532.1,533.7,5527908.0
2024-03-12,533.1,536.85,525.3,528.95,3703670.0
2024-03-13,529.35,530.0,501.2,507.0,5712435.0
2024-03-14,512.0,526.35,507.0,525.25,10349338.0
2024-03-15,522.0,534.05,517.5,532.55,8467660.0
2024-03-18,532.0,535.55,527.0,531.15,4282437.0
2024-03-19,532.0,539.75,529.25,533.65,7119131.0
2024-03-20,533.0,535.5,516.35,527.85,5005234.0
2024-03-21,538.4,545.75,534.25,539.7,8795679.0
2024-03-22,539.7,550.65,537.35,547.75,5518261.0
