date,open,high,low,close,volume
2025-11-24,3745.1,3749.5,3677.2,3690.8,4059935.0
2025-11-25,3687.0,3695.8,3653.0,3669.3,1714176.0
2025-11-26,3681.0,3708.0,3669.3,3686.4,2116524.0
2025-11-27,3701.5,3717.6,3665.0,3681.2,1993274.0
2025-11-28,3692.0,3768.9,3690.1,3757.3,2944457.0
2025-12-01,3790.0,3795.0,3730.0,3741.6,1830158.0
2025-12-02,3722.8,3748.0,3705.5,3716.5,2285922.0
2025-12-03,3665.0,3665.0,3665.0,3665.0,274288.0
2025-12-04,3675.0,3678.2,3620.2,3671.6,1984001.0
2025-12-05,3659.3,3721.5,3642.5,3717.1,2393280.0
2025-12-08,3720.0,3725.0,3671.6,3681.7,1500195.0
2025-12-09,3658.0,3674.4,3604.5,3635.9,3901255.0
2025-12-10,3660.0,3694.9,3626.2,3630.0,1593915.0
2025-12-11,3623.4,3669.1,3615.9,3665.2,981456.0
2025-12-12,3665.4,3695.0,3661.3,3679.6,1078982.0
2025-12-15,3632.0,3665.4,3603.6,3608.0,1704069.0
2025-12-16,3581.0,3633.5,3577.9,3621.0,1394406.0
2025-12-17,3647.9,3647.9,3594.0,3612.8,1209367.0
2025-12-18,3600.0,3611.9,3540.1,3586.6,2446168.0
2025-12-19,3571.0,3615.0,3560.0,3603.6,1647819.0
2025-12-22,3600.0,3625.0,3576.9,3616.7,1400786.0
2025-12-23,3619.2,3637.5,3605.0,3625.1,1413628.0
2025-12-24,3624.6,3658.0,3612.1,3636.7,842897.0
2025-12-26,3636.7,3647.0,3614.6,3623.1,829910.0
2025-12-29,3622.7,3640.2,3588.1,3592.1,1034692.0
2025-12-30,3590.0,3666.0,3575.2,3660.3,2063179.0
2025-12-31,3653.0,3723.6,3640.4,3709.2,1868363.0
2026-01-01,3725.0,3774.0,3721.1,3761.0,1498161.0
2026-01-02,3759.9,3812.0,3743.2,3802.4,1478292.0
2026-01-05,3805.9,3839.9,3785.0,3790.3,1574098.0
2026-01-06,3788.0,3819.1,3758.1,3785.6,1299489.0
2026-01-07,3800.0,3808.6,3718.5,3748.8,1046776.0
2026-01-08,3730.0,3756.8,3693.2,3724.0,1261005.0
2026-01-09,3712.1,3748.5,3667.1,3677.3,1235928.0
2026-01-12,3675.3,3717.0,3598.8,3682.0,1665237.0
2026-01-13,3717.0,3717.0,3631.5,3661.5,1700985.0
2026-01-14,3663.0,3682.0,3635.1,3649.5,1573135.0
2026-01-16,3666.0,3666.0,3666.0,3666.0,163487.0
2026-01-19,3689.0,3689.0,3614.0,3657.4,1715818.0
2026-01-20,3646.0,3677.5,3540.0,3557.5,1753439.0
2026-01-21,3543.0,3586.7,3517.1,3553.3,1587467.0
2026-01-22,3600.0,3620.0,3533.4,3573.7,2107171.0
2026-01-23,3573.7,3596.0,3534.8,3543.4,1922549.0
2026-01-27,3437.2,3497.7,3344.1,3393.5,7139715.0
2026-01-28,3379.0,3456.9,3376.0,3449.2,3964878.0
2026-01-29,3449.2,3479.6,3321.0,3384.4,5592638.0
2026-01-30,3283.0,3452.4,3282.8,3431.8,5291090.0
2026-02-02,3355.0,3472.1,3343.7,3463.2,2950641.0
2026-02-03,3638.0,3643.8,3513.0,3527.9,5492214.0
2026-02-04,3549.0,3620.0,3519.1,3574.0,2395062.0
2026-02-05,3592.0,3598.8,3528.1,3572.0,1251428.0
2026-02-06,3577.0,3590.0,3530.6,3578.0,1462031.0
2026-02-09,3593.8,3619.1,3557.1,3609.6,1294690.0
2026-02-10,3616.3,3699.0,3601.0,3675.8,1917432.0
2026-02-11,3677.0,3677.0,3677.0,3677.0,80300.0
2026-02-12,3698.2,3699.0,3582.2,3593.1,2554236.0
2026-02-13,3530.0,3596.5,3520.3,3533.4,1632115.0
2026-02-16,3535.0,3549.5,3469.0,3509.7,1562001.0
2026-02-17,3509.7,3515.8,3462.0,3489.2,1991583.0
2026-02-18,3491.1,3545.0,3483.2,3530.5,1682427.0
2026-02-19,3534.9,3546.5,3421.3,3431.8,2479531.0
2026-02-20,3443.0,3449.9,3402.5,3412.8,2260853.0
2026-02-23,3425.0,3457.6,3416.9,3447.1,1789276.0
2026-02-24,3415.0,3441.0,3390.0,3433.2,1929400.0
2026-02-25,3435.0,3500.9,3425.4,3491.3,2273269.0
2026-02-26,3505.0,3507.0,3461.6,3484.6,1998012.0
2026-02-27,3460.0,3488.1,3381.1,3397.4,3765500.0
2026-03-02,3299.9,3374.9,3283.0,3334.3,2997529.0
2026-03-04,3240.0,3278.1,3207.9,3264.3,4537215.0
2026-03-05,3264.3,3264.3,3264.3,3264.3,94120.0
2026-03-06,3348.0,3348.0,3348.0,3348.0,94119.0
2026-03-09,3250.0,3250.0,3142.9,3187.6,3961149.0
2026-03-10,3278.0,3309.4,3228.9,3293.7,2672336.0
2026-03-11,3276.0,3292.9,3156.0,3168.2,4574950.0
2026-03-12,3115.1,3142.8,3020.0,3031.2,6968585.0
2026-03-13,2965.0,3025.0,2922.6,2931.1,7217643.0
2026-03-16,2902.0,3043.7,2896.0,3036.1,5378638.0
2026-03-17,3052.0,3139.3,3024.5,3128.9,3491894.0
2026-03-18,3140.1,3236.2,3140.1,3214.6,3746758.0
2026-03-19,3136.3,3147.9,3032.6,3045.4,3059501.0
2026-03-20,3059.2,3106.6,3043.2,3066.1,4471960.0
2026-03-23,3015.1,3019.7,2935.0,2955.8,3978740.0
2026-03-24,3030.0,3057.3,2965.9,3031.3,3944279.0
2026-03-25,3099.9,3157.9,3082.9,3128.1,3328790.0
2026-03-27,3100.0,3105.2,3030.0,3041.3,3155168.0
2026-03-30,2980.0,3023.7,2945.0,2954.7,5416854.0
2026-04-01,3079.9,3079.9,3010.1,3031.5,3522875.0
2026-04-02,2975.0,3028.8,2928.1,3011.7,3297975.0
2026-04-06,3006.1,3030.0,2961.0,3021.6,2554900.0
2026-04-07,3001.6,3017.0,2949.5,3006.6,2292715.0
2026-04-08,3125.0,3231.0,3109.0,3210.1,4227961.0
2026-04-09,3179.9,3199.9,3131.0,3166.8,3039565.0
2026-04-10,3180.0,3270.0,3180.0,3259.8,2801451.0
2026-04-13,3194.6,3249.2,3183.1,3220.2,3183080.0
2026-04-15,3250.0,3301.9,3225.0,3256.5,2591177.0
2026-04-16,3273.0,3288.0,3201.0,3222.3,2678634.0
2026-04-17,3210.0,3242.5,3185.0,3200.2,2180404.0
2026-04-20,3207.0,3235.5,3162.6,3221.6,3201466.0
2026-04-21,3212.0,3262.3,3212.0,3247.3,1972188.0
2026-04-22,3214.1,3249.9,3143.0,3149.7,3096787.0
2026-04-23,3105.0,3114.7,3032.2,3047.7,4540875.0
2026-04-24,3047.7,3089.0,3035.0,3038.4,2300917.0
2026-04-27,3050.0,3114.0,3050.0,3102.4,1816150.0
2026-04-28,3115.9,3144.0,3075.0,3088.1,2645344.0
2026-04-29,3100.0,3192.0,3092.0,3152.3,3917359.0
2026-04-30,3105.4,3117.3,3047.0,3097.5,3331158.0
2026-05-04,3131.5,3172.0,3081.5,3106.5,2873467.0
2026-05-05,3114.0,3222.0,3070.2,3210.8,6454419.0
